id,item,open,high,low,close,up_or_down,version_date,mapping,date_number,year_number,month_number,day_number,refresh_date
12391,Au9999,256.0,256.0,251.9,252.0,-4.6,2013-07-03,-1.0,703,2013,7,3,2023-01-24 16:54:24
12398,Au9999,254.0,255.55,253.55,255.25,3.25,2013-07-04,1.0,704,2013,7,4,2023-01-24 16:54:24
12405,Au9999,281.5,281.5,278.0,279.55,1.91,2013-06-04,1.0,604,2013,6,4,2023-01-24 16:54:24
12412,Au9999,279.99,279.99,277.7,278.5,-1.05,2013-06-05,-1.0,605,2013,6,5,2023-01-24 16:54:24
12420,Au9999,279.48,279.79,277.21,277.5,-1.0,2013-06-06,-1.0,606,2013,6,6,2023-01-24 16:54:24
12426,Au9999,279.99,281.2,278.0,281.09,3.59,2013-06-07,1.0,607,2013,6,7,2023-01-24 16:54:24
12433,Au9999,281.09,281.09,276.86,277.99,-3.1,2013-06-13,-1.0,613,2013,6,13,2023-01-24 16:54:24
12441,Au9999,278.0,278.0,276.4,277.35,-0.64,2013-06-14,-1.0,614,2013,6,14,2023-01-24 16:54:24
12449,Au9999,277.35,277.7,276.75,277.13,-0.22,2013-06-17,-1.0,617,2013,6,17,2023-01-24 16:54:24
12455,Au9999,277.18,277.18,275.1,275.64,-1.49,2013-06-18,-1.0,618,2013,6,18,2023-01-24 16:54:24
12463,Au9999,276.48,276.48,273.0,274.25,-1.39,2013-06-19,-1.0,619,2013,6,19,2023-01-24 16:54:24
12470,Au9999,274.83,275.0,265.0,266.48,-7.77,2013-06-20,-1.0,620,2013,6,20,2023-01-24 16:54:24
12477,Au9999,277.9,284.35,276.03,282.64,6.2,2013-05-21,1.0,521,2013,5,21,2023-01-24 16:54:24
12485,Au9999,282.64,282.64,278.78,281.56,-1.08,2013-05-22,-1.0,522,2013,5,22,2023-01-24 16:54:24
12492,Au9999,283.5,285.6,277.5,278.0,-3.56,2013-05-23,-1.0,523,2013,5,23,2023-01-24 16:54:24
12499,Au9999,282.8,282.8,278.0,279.2,1.2,2013-05-24,1.0,524,2013,5,24,2023-01-24 16:54:24
12508,Au9999,282.0,282.0,279.7,280.85,1.65,2013-05-27,1.0,527,2013,5,27,2023-01-24 16:54:24
12514,Au9999,282.0,282.0,278.81,279.14,-1.71,2013-05-28,-1.0,528,2013,5,28,2023-01-24 16:54:24
12522,Au9999,279.99,280.5,277.0,277.96,-1.18,2013-05-29,-1.0,529,2013,5,29,2023-01-24 16:54:24
12528,Au9999,278.0,281.25,277.8,280.85,2.89,2013-05-30,1.0,530,2013,5,30,2023-01-24 16:54:24
12535,Au9999,282.8,283.0,281.4,281.5,0.65,2013-05-31,1.0,531,2013,5,31,2023-01-24 16:54:24
12542,Au9999,277.0,281.39,277.0,277.64,-3.86,2013-06-03,-1.0,603,2013,6,3,2023-01-24 16:54:24
12550,Au9999,377.28,377.6,372.58,373.04,-4.24,2021-02-25,-1.0,225,2021,2,25,2023-01-24 16:54:24
12563,Au9999,372.0,374.4,367.1,368.26,-4.78,2021-02-26,-1.0,226,2021,2,26,2023-01-24 16:54:24
12576,Au9999,368.26,370.0,360.0,367.37,-0.89,2021-03-01,-1.0,301,2021,3,1,2023-01-24 16:54:24
12589,Au9999,366.0,366.0,357.5,360.42,-6.95,2021-03-02,-1.0,302,2021,3,2,2023-01-24 16:54:24
12603,Au9999,362.79,363.0,360.0,362.08,1.66,2021-03-03,1.0,303,2021,3,3,2023-01-24 16:54:24
12616,Au9999,362.96,362.96,356.12,359.0,-3.08,2021-03-04,-1.0,304,2021,3,4,2023-01-24 16:54:24
12629,Au9999,358.5,359.69,353.43,355.7,-3.3,2021-03-05,-1.0,305,2021,3,5,2023-01-24 16:54:24
12642,Au9999,356.0,360.0,354.8,358.95,3.25,2021-03-08,1.0,308,2021,3,8,2023-01-24 16:54:24
12656,Au9999,353.06,357.85,353.06,357.75,-1.2,2021-03-09,-1.0,309,2021,3,9,2023-01-24 16:54:24
12670,Au9999,357.75,362.33,357.75,361.07,3.32,2021-03-10,1.0,310,2021,3,10,2023-01-24 16:54:24
12683,Au9999,300.0,300.0,294.0,294.0,-5.6,2013-05-07,-1.0,507,2013,5,7,2023-01-24 16:54:24
12691,Au9999,294.0,296.0,292.1,294.52,0.52,2013-05-08,1.0,508,2013,5,8,2023-01-24 16:54:24
12699,Au9999,296.8,297.8,295.8,296.79,2.27,2013-05-09,1.0,509,2013,5,9,2023-01-24 16:54:24
12708,Au9999,296.8,298.0,295.1,296.17,-0.62,2013-05-10,-1.0,510,2013,5,10,2023-01-24 16:54:24
12716,Au9999,296.17,296.17,291.0,293.64,-2.53,2013-05-13,-1.0,513,2013,5,13,2023-01-24 16:54:24
12724,Au9999,295.0,295.0,288.7,291.84,-1.8,2013-05-14,-1.0,514,2013,5,14,2023-01-24 16:54:24
12732,Au9999,290.0,292.0,285.6,285.6,-6.24,2013-05-15,-1.0,515,2013,5,15,2023-01-24 16:54:24
12740,Au9999,285.6,288.0,280.55,280.94,-4.66,2013-05-16,-1.0,516,2013,5,16,2023-01-24 16:54:24
12748,Au9999,280.7,282.0,277.5,277.96,-2.98,2013-05-17,-1.0,517,2013,5,17,2023-01-24 16:54:24
12756,Au9999,275.0,277.0,268.07,276.44,-1.52,2013-05-20,-1.0,520,2013,5,20,2023-01-24 16:54:24
12764,Au9999,277.0,277.5,267.0,275.91,-0.59,2013-04-18,-1.0,418,2013,4,18,2023-01-24 16:54:24
12772,Au9999,277.96,285.6,275.5,285.5,9.59,2013-04-19,1.0,419,2013,4,19,2023-01-24 16:54:24
12779,Au9999,285.5,290.4,285.5,288.49,2.99,2013-04-22,1.0,422,2013,4,22,2023-01-24 16:54:24
12786,Au9999,289.99,291.3,283.7,283.91,-4.58,2013-04-23,-1.0,423,2013,4,23,2023-01-24 16:54:24
12793,Au9999,283.81,291.25,283.81,290.79,6.88,2013-04-24,1.0,424,2013,4,24,2023-01-24 16:54:24
12801,Au9999,291.8,299.15,289.0,293.2,2.41,2013-04-25,1.0,425,2013,4,25,2023-01-24 16:54:24
12809,Au9999,299.0,303.5,295.5,296.5,3.3,2013-04-26,1.0,426,2013,4,26,2023-01-24 16:54:24
12816,Au9999,296.5,296.57,292.25,294.58,-1.92,2013-05-02,-1.0,502,2013,5,2,2023-01-24 16:54:24
12824,Au9999,296.87,297.7,295.0,296.8,2.22,2013-05-03,1.0,503,2013,5,3,2023-01-24 16:54:24
12832,Au9999,296.8,299.6,296.8,299.6,2.8,2013-05-06,1.0,506,2013,5,6,2023-01-24 16:54:24
12839,Au9999,321.0,321.0,319.5,320.18,0.31,2013-04-02,1.0,402,2013,4,2,2023-01-24 16:54:24
12847,Au9999,319.0,319.0,312.8,314.15,-6.03,2013-04-03,-1.0,403,2013,4,3,2023-01-24 16:54:24
12854,Au9999,318.99,318.99,315.52,316.69,2.54,2013-04-08,1.0,408,2013,4,8,2023-01-24 16:54:24
12862,Au9999,316.69,316.69,314.49,315.4,-1.29,2013-04-09,-1.0,409,2013,4,9,2023-01-24 16:54:24
12869,Au9999,315.5,317.5,315.4,316.99,1.59,2013-04-10,1.0,410,2013,4,10,2023-01-24 16:54:24
12877,Au9999,316.99,316.99,311.0,311.87,-5.12,2013-04-11,-1.0,411,2013,4,11,2023-01-24 16:54:24
12885,Au9999,312.8,312.86,311.76,311.82,-0.05,2013-04-12,-1.0,412,2013,4,12,2023-01-24 16:54:24
12892,Au9999,305.0,305.0,285.6,289.9,-21.92,2013-04-15,-1.0,415,2013,4,15,2023-01-24 16:54:24
12900,Au9999,289.9,289.9,263.2,274.76,-15.14,2013-04-16,-1.0,416,2013,4,16,2023-01-24 16:54:24
12907,Au9999,274.76,278.98,272.76,276.5,1.74,2013-04-17,1.0,417,2013,4,17,2023-01-24 16:54:24
12914,Au9999,322.0,322.4,320.2,321.82,0.63,2013-03-19,1.0,319,2013,3,19,2023-01-24 16:54:24
12922,Au9999,322.0,323.16,321.1,322.93,1.11,2013-03-20,1.0,320,2013,3,20,2023-01-24 16:54:24
12929,Au9999,322.93,322.93,321.6,322.23,-0.7,2013-03-21,-1.0,321,2013,3,21,2023-01-24 16:54:24
12936,Au9999,323.15,323.25,322.6,322.7,0.47,2013-03-22,1.0,322,2013,3,22,2023-01-24 16:54:24
12943,Au9999,322.0,322.68,322.0,322.15,-0.55,2013-03-25,-1.0,325,2013,3,25,2023-01-24 16:54:24
12951,Au9999,322.15,322.15,319.3,321.05,-1.1,2013-03-26,-1.0,326,2013,3,26,2023-01-24 16:54:24
12958,Au9999,321.05,321.05,318.9,319.25,-1.8,2013-03-27,-1.0,327,2013,3,27,2023-01-24 16:54:24
12966,Au9999,321.2,321.49,319.85,321.11,1.86,2013-03-28,1.0,328,2013,3,28,2023-01-24 16:54:24
12973,Au9999,319.5,320.57,319.22,320.23,-0.88,2013-03-29,-1.0,329,2013,3,29,2023-01-24 16:54:24
12979,Au9999,321.0,321.0,319.7,319.87,-0.36,2013-04-01,-1.0,401,2013,4,1,2023-01-24 16:54:24
12986,Au9999,321.0,321.0,319.5,320.56,0.36,2013-03-05,1.0,305,2013,3,5,2023-01-24 16:54:24
12993,Au9999,321.0,321.2,319.0,319.03,-1.53,2013-03-06,-1.0,306,2013,3,6,2023-01-24 16:54:24
13000,Au9999,321.0,321.0,317.8,319.0,-0.03,2013-03-07,-1.0,307,2013,3,7,2023-01-24 16:54:24
13008,Au9999,320.0,320.0,317.3,318.35,-0.65,2013-03-08,-1.0,308,2013,3,8,2023-01-24 16:54:24
13016,Au9999,319.98,319.98,318.0,319.5,1.15,2013-03-11,1.0,311,2013,3,11,2023-01-24 16:54:24
13023,Au9999,319.97,319.97,318.59,319.49,-0.01,2013-03-12,-1.0,312,2013,3,12,2023-01-24 16:54:24
13031,Au9999,314.28,321.98,314.28,320.9,1.41,2013-03-13,1.0,313,2013,3,13,2023-01-24 16:54:24
13038,Au9999,320.9,321.5,319.3,319.41,-1.49,2013-03-14,-1.0,314,2013,3,14,2023-01-24 16:54:24
13045,Au9999,319.69,320.5,318.83,320.08,0.67,2013-03-15,1.0,315,2013,3,15,2023-01-24 16:54:24
13053,Au9999,321.95,321.95,320.2,321.19,1.11,2013-03-18,1.0,318,2013,3,18,2023-01-24 16:54:24
13061,Au9999,327.79,327.79,326.0,326.79,-0.46,2013-02-19,-1.0,219,2013,2,19,2023-01-24 16:54:24
13067,Au9999,327.99,327.99,325.2,326.0,-0.79,2013-02-20,-1.0,220,2013,2,20,2023-01-24 16:54:24
13073,Au9999,326.0,326.0,316.8,319.04,-6.96,2013-02-21,-1.0,221,2013,2,21,2023-01-24 16:54:24
13079,Au9999,320.3,323.5,318.6,323.48,4.44,2013-02-22,1.0,222,2013,2,22,2023-01-24 16:54:24
13085,Au9999,324.48,324.48,321.2,323.55,0.07,2013-02-25,1.0,225,2013,2,25,2023-01-24 16:54:24
13091,Au9999,324.4,326.0,323.4,323.99,0.44,2013-02-26,1.0,226,2013,2,26,2023-01-24 16:54:24
13097,Au9999,326.49,326.86,324.1,326.71,2.72,2013-02-27,1.0,227,2013,2,27,2023-01-24 16:54:24
13103,Au9999,326.0,326.05,323.9,323.99,-2.72,2013-02-28,-1.0,228,2013,2,28,2023-01-24 16:54:24
13111,Au9999,324.99,324.99,320.33,320.7,-3.29,2013-03-01,-1.0,301,2013,3,1,2023-01-24 16:54:24
13118,Au9999,323.49,323.49,319.8,320.2,-0.5,2013-03-04,-1.0,304,2013,3,4,2023-01-24 16:54:24
13126,Au9999,334.7,335.65,333.5,335.33,0.71,2013-01-29,1.0,129,2013,1,29,2023-01-24 16:54:24
13132,Au9999,335.4,336.1,334.5,336.0,0.67,2013-01-30,1.0,130,2013,1,30,2023-01-24 16:54:24
13138,Au9999,336.0,338.05,335.5,336.8,0.8,2013-01-31,1.0,131,2013,1,31,2023-01-24 16:54:24
13144,Au9999,336.7,336.7,334.05,335.04,-1.76,2013-02-01,-1.0,201,2013,2,1,2023-01-24 16:54:24
13150,Au9999,336.59,336.9,334.81,336.74,1.7,2013-02-04,1.0,204,2013,2,4,2023-01-24 16:54:24
13157,Au9999,336.74,337.6,335.42,337.1,0.36,2013-02-05,1.0,205,2013,2,5,2023-01-24 16:54:24
13162,Au9999,337.39,338.38,336.0,337.16,0.06,2013-02-06,1.0,206,2013,2,6,2023-01-24 16:54:24
13167,Au9999,337.99,338.3,337.0,337.3,0.14,2013-02-07,1.0,207,2013,2,7,2023-01-24 16:54:24
13172,Au9999,337.5,337.8,335.58,336.75,-0.55,2013-02-08,-1.0,208,2013,2,8,2023-01-24 16:54:24
13178,Au9999,332.5,333.75,326.4,327.25,-9.5,2013-02-18,-1.0,218,2013,2,18,2023-01-24 16:54:24
13184,Au9999,335.92,337.8,334.6,337.49,1.57,2013-01-15,1.0,115,2013,1,15,2023-01-24 16:54:24
13190,Au9999,337.95,338.3,337.0,337.7,0.21,2013-01-16,1.0,116,2013,1,16,2023-01-24 16:54:24
13196,Au9999,337.95,337.95,336.4,337.4,-0.3,2013-01-17,-1.0,117,2013,1,17,2023-01-24 16:54:24
13202,Au9999,338.94,339.65,335.2,339.21,1.81,2013-01-18,1.0,118,2013,1,18,2023-01-24 16:54:24
13208,Au9999,339.49,339.49,338.51,339.35,0.14,2013-01-21,1.0,121,2013,1,21,2023-01-24 16:54:24
13214,Au9999,340.35,340.4,335.8,339.83,0.48,2013-01-22,1.0,122,2013,1,22,2023-01-24 16:54:24
13220,Au9999,340.4,340.4,339.02,339.8,-0.03,2013-01-23,-1.0,123,2013,1,23,2023-01-24 16:54:24
13226,Au9999,340.8,340.8,337.08,337.39,-2.41,2013-01-24,-1.0,124,2013,1,24,2023-01-24 16:54:24
13232,Au9999,338.85,338.85,334.85,336.18,-1.21,2013-01-25,-1.0,125,2013,1,25,2023-01-24 16:54:24
13238,Au9999,335.0,335.0,333.02,334.62,-1.56,2013-01-28,-1.0,128,2013,1,28,2023-01-24 16:54:24
13245,Au9999,333.35,334.78,332.8,333.08,-0.19,2012-12-27,-1.0,1227,2012,12,27,2023-01-24 16:54:24
13251,Au9999,333.9,334.7,332.5,332.84,-0.24,2012-12-28,-1.0,1228,2012,12,28,2023-01-24 16:54:24
13257,Au9999,334.99,334.99,333.0,334.5,1.66,2012-12-31,1.0,1231,2012,12,31,2023-01-24 16:54:24
13263,Au9999,334.99,334.99,330.9,331.47,-3.03,2013-01-04,-1.0,104,2013,1,4,2023-01-24 16:54:24
13269,Au9999,333.5,334.1,333.0,333.5,2.03,2013-01-07,1.0,107,2013,1,7,2023-01-24 16:54:24
13275,Au9999,333.0,333.0,330.7,331.58,-1.92,2013-01-08,-1.0,108,2013,1,8,2023-01-24 16:54:24
13281,Au9999,332.34,334.0,331.6,333.98,2.4,2013-01-09,1.0,109,2013,1,9,2023-01-24 16:54:24
13288,Au9999,333.98,333.98,332.4,333.7,-0.28,2013-01-10,-1.0,110,2013,1,10,2023-01-24 16:54:24
13293,Au9999,334.45,336.47,333.2,335.93,2.23,2013-01-11,1.0,111,2013,1,11,2023-01-24 16:54:24
13299,Au9999,339.96,339.96,334.1,335.92,-0.01,2013-01-14,-1.0,114,2013,1,14,2023-01-24 16:54:24
13305,Au9999,344.98,346.0,340.98,341.48,-2.97,2012-12-13,-1.0,1213,2012,12,13,2023-01-24 16:54:24
13311,Au9999,341.5,341.95,339.8,341.74,0.26,2012-12-14,1.0,1214,2012,12,14,2023-01-24 16:54:24
13317,Au9999,340.4,340.99,339.5,339.5,-2.24,2012-12-17,-1.0,1217,2012,12,17,2023-01-24 16:54:24
13323,Au9999,340.4,342.09,339.93,342.0,2.5,2012-12-18,1.0,1218,2012,12,18,2023-01-24 16:54:24
13329,Au9999,342.0,342.0,336.4,336.96,-5.04,2012-12-19,-1.0,1219,2012,12,19,2023-01-24 16:54:24
13335,Au9999,337.99,337.99,334.71,335.64,-1.32,2012-12-20,-1.0,1220,2012,12,20,2023-01-24 16:54:24
